SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2163.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2163.jpg,216.19794,0.0039444,13.3984,-0.26969,0.717886,-9.81583,-0.0092816,-0.0090539,0.0048021,-237.627265,1290.149,0.032982,2.2012,0.0078494,0.0019591,-0.006943
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2164.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2164.jpg,216.29134,0.0035928,13.3984,0.090111,-0.363385,-10.3596,0.002087,-0.012437,0.0044051,-238.337859,1291.1545,0.01569,2.2015,0.0029311,0.0017849,-0.0027741
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2165.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2165.jpg,216.37804,0.0034756,13.4028,0.31,0.476154,-8.83399,-0.0054099,-0.0003611,0.0076209,-238.998455,1292.0878,0.023727,2.2018,-0.0025989,0.0015306,0.0057564
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2166.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2166.jpg,216.47792,0.0033975,13.4115,0.49565,1.019,-9.28949,-0.0061726,-0.0020414,0.0063049,-239.760234,1293.1649,0.023397,2.2024,0.0024662,0.0011042,-0.0012334
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2167.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2167.jpg,216.57135,0.0033975,13.4158,0.92657,-0.80037,-9.08579,0.023788,-0.018285,0.00063697,-240.471597,1294.1715,0.011923,2.2027,0.020544,0.00093831,-0.01754
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2168.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2168.jpg,216.66466,0.0033975,13.4462,0.48692,-1.01238,-10.0161,-0.016624,-0.004238,0.0087951,-241.182702,1295.1808,0.014157,2.2028,0.0012913,0.001017,0.00089458
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2169.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2169.jpg,216.7592,0.0033975,13.4635,0.40378,0.847794,-9.11418,0.012111,-0.013624,-0.0038352,-241.896651,1296.1894,0.019431,2.203,-0.00016482,0.00090533,0.0026243
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2170.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2170.jpg,216.85828,0.0032022,13.4332,0.25964,-0.377722,-9.23007,-0.0042885,-0.014038,0.0013323,-242.661104,1297.2729,-0.0053814,2.2031,0.0031972,0.0010445,-0.0016924
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2171.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2171.jpg,216.98467,0.0011709,13.4505,0.52096,1.02533,-10.0134,0.010855,-0.0041593,-0.0084155,-243.629855,1298.6457,-0.00052611,2.2033,-0.0018465,0.0010275,0.0032991
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2172.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2172.jpg,217.11134,-0.00039156,13.4635,1.2065,-1.08981,-9.69376,0.0080461,0.0011877,0.0061687,-244.599058,1300.0194,0.0069352,2.2033,-0.0027625,0.0011145,0.0032459
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2173.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2173.jpg,217.178,-0.00089938,13.4679,0.44578,2.1432,-9.20845,-0.0089879,-0.0035914,0.0021314,-245.110351,1300.7424,0.0079323,2.2035,-0.0040894,0.0010668,0.0050696
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2174.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2174.jpg,217.2713,-0.0012509,13.4679,1.0739,-1.4111,-10.2091,-0.0048803,-0.0084254,-0.0021659,-245.828174,1301.7546,0.022604,2.2036,0.0091832,0.0010862,-0.0078056
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2175.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2175.jpg,217.36469,-0.0022666,13.4896,-0.18732,-0.397296,-10.4929,0.00081869,-0.0010451,0.00478,-246.546172,1302.7692,0.011293,2.2035,-0.00043519,0.0012964,0.0036171
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2176.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2176.jpg,217.49141,-0.0039072,13.4896,-0.82416,0.566017,-10.3629,-0.013107,-0.0018161,-0.0083489,-247.521324,1304.146,0.017194,2.2033,-0.0039778,0.0017266,0.0051123
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2177.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2177.jpg,217.57794,-0.0049228,13.533,0.65546,0.563333,-9.20615,-0.012221,0.0020958,-0.0015508,-248.188931,1305.0895,0.0044087,2.2032,-0.0017391,0.002074,0.0053155
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2178.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2178.jpg,217.6713,-0.0050791,13.5373,0.32132,-1.69694,-9.77028,-0.010202,-0.0061661,-0.0093164,-248.908608,1306.1072,0.019873,2.2025,-0.0029639,0.0028334,0.0065685
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2179.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2179.jpg,217.77134,-0.0050009,13.5417,-0.38731,0.486112,-9.07789,-0.01371,-0.01217,-0.0063228,-249.679722,1307.2012,-0.0026372,2.2017,-0.016884,0.0038125,0.019995
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2180.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2180.jpg,217.89795,-0.0037509,13.5547,1.1716,-0.561652,-10.0809,-0.023693,-0.0056052,-0.0058368,-250.657987,1308.5887,0.011206,2.2006,-0.0074778,0.0048612,0.0082472
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2181.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2181.jpg,217.99125,-0.0026181,13.6068,-0.024634,-0.182949,-8.97096,-0.0013689,-0.012191,-0.0087139,-251.378679,1309.6138,-0.0052791,2.1999,-0.0084231,0.0054351,0.0079851
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2182.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2182.jpg,218.07785,-0.0016025,13.6155,0.65796,-1.32421,-9.27552,-0.017122,-0.010506,-0.0062214,-252.04816,1310.566,0.0192,2.1993,-0.0060576,0.0059027,0.0044716
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2183.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2183.jpg,218.21118,-0.00082125,13.6241,0.77133,1.35326,-8.31407,-0.0081129,-0.013523,-0.005558,-253.079919,1312.0346,0.032696,2.1983,-0.0041128,0.006815,0.0018698
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2184.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2184.jpg,218.31126,-0.000665,13.6241,1.1244,-0.181776,-10.0834,-0.02134,-0.0047699,-0.0053466,-253.852244,1313.1384,-0.013517,2.1976,0.00080416,0.0072787,-0.0035656
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2185.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2185.jpg,218.4047,-0.000665,13.6198,-0.064352,-1.23136,-9.62839,0.015325,-0.016207,-0.0064498,-254.571985,1314.1717,-0.0014664,2.1968,-0.011591,0.007921,0.0091863
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2186.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2186.jpg,218.46454,-0.000665,13.6415,0.27962,0.300153,-10.2243,-0.0016927,-0.0079923,-0.0015157,-255.035721,1314.8365,0.0045541,2.1964,-0.011643,0.0078534,0.0098389
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2187.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2187.jpg,218.59138,-0.000665,13.6458,0.37675,0.47049,-10.0663,-0.016568,-0.0023884,-0.0059452,-256.016022,1316.2411,0.034798,2.1954,-0.011357,0.0086661,0.0065687
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2188.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2188.jpg,218.65791,-0.000665,13.6762,0.0081572,-0.525645,-9.87603,0.0060789,-0.013747,-0.017971,-256.531609,1316.981,0.017691,2.195,0.00013028,0.0084633,-0.0049128
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2189.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2189.jpg,218.79126,-0.0009775,13.6979,-0.17678,-0.00218974,-9.18494,0.018797,-0.011708,-0.0016847,-257.560866,1318.4673,-0.014625,2.1945,-0.0036387,0.0082227,-0.0037186
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2190.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2190.jpg,218.87134,-0.0014463,13.6936,0.85866,0.0659577,-9.73768,0.0049633,-0.005789,-0.00047705,-258.177708,1319.3609,0.0047706,2.1939,-0.0076754,0.0082258,0.0013005
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2191.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2191.jpg,218.98472,-0.0014463,13.7283,0.38115,-1.2749,-10.2173,-0.0090916,0.004457,0.0030962,-259.054978,1320.6253,0.016317,2.1937,0.00040863,0.0078126,-0.0057785
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2192.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2192.jpg,219.07124,-0.0015244,13.7283,0.93194,1.19333,-9.19827,0.0025505,-0.0070238,-0.012823,-259.72592,1321.5919,-0.0016363,2.1933,0.00094505,0.0075993,-0.0062249
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2193.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2193.jpg,219.19134,-0.0015244,13.737,1.0304,0.590176,-8.56516,0.012135,-0.0042974,-0.0012207,-260.653481,1322.9321,0.011125,2.193,-0.0059395,0.0070863,-0.0018425
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2194.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2194.jpg,219.25134,-0.0019541,13.7196,0.82508,0.830307,-8.65423,-0.00099815,-0.0082091,-0.0069319,-261.116799,1323.6036,-0.0096817,2.1928,-0.010215,0.006898,0.0060729
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2195.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2195.jpg,219.34453,-0.0025009,13.737,0.68466,-1.84368,-10.0254,-0.0068561,0.0064271,-0.0043088,-261.838103,1324.647,0.018994,2.1924,-0.011694,0.0067301,0.0086057
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2196.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2196.jpg,219.51126,-0.0027744,13.7587,-0.70841,0.965813,-9.34999,0.019103,0.0075741,-0.011214,-263.123874,1326.5093,0.038845,2.1917,-0.0099761,0.0067808,0.0043542
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2197.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2197.jpg,219.57123,-0.0026963,13.7717,-0.24783,-1.04684,-11.0703,-0.02272,0.0046705,-0.00014374,-263.585781,1327.1802,0.021873,2.1914,-0.0082533,0.0066119,0.00084663
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2198.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2198.jpg,219.66453,-0.0027744,13.75,-1.0651,0.120539,-10.4806,0.023893,-0.00059823,-0.0045879,-264.305662,1328.223,0.0095315,2.1914,0.005614,0.0059487,-0.0087808
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2199.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2199.jpg,219.75782,-0.0022666,13.75,-0.34439,1.12933,-9.70407,-0.016424,0.0084404,0.0035575,-265.024056,1329.2662,-0.022844,2.191,-0.0049106,0.0059324,0.0037962
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2200.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2200.jpg,219.85794,-0.00031344,13.7457,0.17919,-1.30154,-10.4551,0.011657,0.014354,-0.0042806,-265.791802,1330.3842,0.0019632,2.1907,-0.0035243,0.0059451,0.00096762
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2201.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2201.jpg,219.9445,0.0010928,13.7326,-0.56254,-0.278692,-9.72145,-0.0066287,0.011527,-0.00012745,-266.456145,1331.3525,-0.0057417,2.1902,-0.0014594,0.0061139,-0.001751
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2202.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2202.jpg,220.03788,0.0017178,13.763,0.46416,-1.07114,-9.36839,0.028658,0.0029505,0.0036423,-267.170189,1332.3954,-0.0040641,2.1896,-0.0066029,0.0061719,0.00062877
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2203.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2203.jpg,220.2112,0.0017959,13.763,0.48376,1.22019,-9.3356,-0.011471,0.0070996,0.011133,-268.494398,1334.3306,-0.018653,2.1893,-0.0045024,0.0060304,-0.00078396
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2204.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2204.jpg,220.29119,0.0024209,13.7717,0.2248,-1.88964,-10.0243,0.028165,0.010177,-0.0018197,-269.104408,1335.2237,-0.023643,2.1894,-0.0051215,0.0053266,0.0013433
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2205.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2205.jpg,220.38443,0.0044522,13.7674,0.10589,1.00083,-9.82133,-0.014193,0.0017094,0.0052724,-269.817184,1336.2639,0.0086511,2.1893,0.0042197,0.0050327,-0.0074798
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2206.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2206.jpg,220.4846,0.0063272,13.75,-0.091608,1.28864,-9.23622,-0.0078561,-0.011949,-0.0063856,-270.583399,1337.3768,0.024375,2.1892,-0.0056426,0.0047211,0.0016772
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2207.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2207.jpg,220.58443,0.0071866,13.7326,0.52165,-1.58647,-9.73812,0.017506,0.0077999,0.0025294,-271.346867,1338.4883,0.0023427,2.1899,0.004898,0.0037904,-0.006096
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2208.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2208.jpg,220.71114,0.0071866,13.724,0.18378,-0.413276,-9.3821,0.025268,0.0049293,0.018232,-272.31076,1339.8964,0.014265,2.1907,0.0031203,0.0028251,-0.0045523
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2209.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2209.jpg,220.80452,0.0071866,13.7283,-0.092248,1.81651,-10.0079,0.0014234,-0.0048744,0.019854,-273.026336,1340.9318,0.045677,2.1916,0.012837,0.0019129,-0.012455
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2210.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2210.jpg,220.90461,0.0071866,13.7066,-0.27221,-0.859736,-10.1415,-0.0059633,0.012479,0.0081906,-273.79283,1342.0367,0.023602,2.1924,0.0087605,0.0010966,-0.0085246
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2211.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2211.jpg,220.99119,0.0071866,13.6415,0.36581,-0.291985,-9.94562,0.0074841,0.01798,0.0071404,-274.455309,1342.9915,0.018462,2.1932,0.009257,0.00040886,-0.010184
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2212.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2212.jpg,221.08461,0.0047256,13.6502,0.11701,0.812467,-8.7142,0.023302,-0.016366,0.0059814,-275.169314,1344.0219,0.0068666,2.1943,0.0067335,-0.00040704,-0.0081761
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2213.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2213.jpg,221.17802,0.0022256,13.6111,-0.3687,0.146726,-9.90962,0.0074452,-0.021158,0.011522,-275.88552,1345.0528,0.024705,2.1951,0.0088343,-0.00087744,-0.0085111
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2214.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2214.jpg,221.31137,0.0008975,13.5981,-0.82937,-0.413578,-11.4434,0.015539,0.0081612,0.0092451,-276.906969,1346.5199,0.0056144,2.1965,0.015078,-0.0020459,-0.011853
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2215.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2215.jpg,221.41121,-0.0022275,13.5894,0.0098196,0.332936,-9.91513,0.013671,0.0053874,-0.00055618,-277.671531,1347.6159,0.013033,2.1971,0.011822,-0.0020361,-0.0075168
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2216.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2216.jpg,221.49109,-0.0054306,13.5851,0.65523,0.975825,-9.13511,-0.009108,-0.0030593,0.0087287,-278.283617,1348.4934,0.018232,2.1975,0.0098146,-0.0020605,-0.0030837
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2217.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2217.jpg,221.5511,-0.0075791,13.5894,0.84068,-0.291069,-8.21133,-0.0052478,0.0021774,-0.0021348,-278.742632,1349.1514,0.010125,2.1976,-0.0013257,-0.0016377,0.0079656
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2218.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2218.jpg,221.64449,-0.0090634,13.5764,0.37082,-2.4091,-10.383,-0.025297,0.0085265,-0.0026785,-279.505033,1349.7849,0.0015243,2.1973,-0.016467,-0.0010288,0.022917
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2219.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2219.jpg,221.78445,-0.01004,13.5417,-0.51113,0.602551,-9.81238,0.0033637,0.0025713,-0.011304,-280.569822,1351.315,-0.033341,2.196,-0.014551,0.00067587,0.018001
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2220.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2220.jpg,221.8644,-0.01004,13.5373,0.24753,-1.23779,-9.63527,0.001699,-0.0017175,-0.0069282,-281.173825,1352.1905,-0.032032,2.1951,-0.011886,0.0020773,0.011907
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2221.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2221.jpg,221.99118,-0.0073838,13.5243,1.1326,0.579731,-8.85758,0.018021,-0.0033131,-0.015874,-282.124975,1353.579,-0.055831,2.1933,-0.017532,0.0039765,0.01876
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2222.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2222.jpg,222.09106,-0.0035556,13.5677,0.6695,-0.95209,-9.53315,-0.00266,-0.00067681,-0.013442,-282.873313,1354.675,-0.044425,2.1917,-0.014474,0.0055873,0.014896
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2223.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2223.jpg,222.17115,-0.00019625,13.5547,-0.16511,0.0733722,-9.46184,0.00023595,0.00030096,-0.011311,-283.468995,1355.5514,-0.042602,2.1903,-0.025146,0.0067455,0.02109
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2224.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2224.jpg,222.27139,0.0022256,13.5156,0.26651,0.00139102,-9.05687,0.012969,0.0047461,-0.010726,-284.21253,1356.6451,-0.03099,2.1888,-0.014688,0.0079281,0.0099922
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2225.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2225.jpg,222.37792,0.0026944,13.4896,0.16775,-0.848654,-9.99211,0.018304,0.012206,-0.0067054,-285.002787,1357.8106,-0.034405,2.1879,-0.0040729,0.0082734,-0.0027196
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2226.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2226.jpg,222.46449,0.0027725,13.4722,-0.58856,2.25193,-9.20695,0.0075787,0.003933,-0.0074503,-285.644012,1358.7568,-0.04729,2.1878,-0.0035532,0.00765,-0.0016086
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2227.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2227.jpg,222.59116,0.0027725,13.4245,1.0083,-0.210952,-9.11925,-0.019722,-0.0029984,0.0088763,-286.585296,1360.1378,0.017238,2.1874,0.004132,0.0075124,-0.0087544
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2228.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2228.jpg,222.65109,0.0028506,13.3941,0.7845,0.629279,-9.32285,-0.0086133,-0.0033665,0.0055445,-287.032887,1360.7911,0.037079,2.1873,-0.0029984,0.007382,-0.0032408
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2229.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2229.jpg,222.77128,0.0028506,13.355,-0.30201,0.784087,-10.0372,-0.031604,-0.0055387,-0.0063828,-287.927949,1362.0923,0.028544,2.1872,0.0011258,0.0068889,-0.0056578
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2230.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2230.jpg,222.91111,0.0028506,13.3507,-0.23573,-0.0497109,-9.21807,-0.0096267,-0.00098446,-0.0029682,-288.969155,1363.6075,0.011782,2.1872,0.0039533,0.006748,-0.0072423
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2231.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2231.jpg,222.97812,0.0028506,13.3377,0.26194,-0.658662,-8.86021,0.016353,0.0032027,-0.00067833,-289.461882,1364.3291,0.0058766,2.1872,0.00032974,0.0063359,-0.0033728
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2232.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2232.jpg,223.06493,0.0028506,13.342,0.40979,-0.110312,-10.122,-0.0022845,-0.0025656,0.0075757,-290.101386,1365.2676,0.0045441,2.187,-0.0046444,0.0062775,0.0016612
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2233.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2233.jpg,223.19117,0.0028506,13.3247,0.26515,0.618421,-9.67517,0.0038765,0.0012326,-0.004088,-291.03751,1366.6382,0.011884,2.1869,-0.0030017,0.0060599,0.00046093
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2234.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2234.jpg,223.25132,0.0028506,13.2986,-0.51395,-0.749567,-10.2067,-0.0072054,0.0054165,0.0040202,-291.480983,1367.2857,0.011465,2.1869,0.00061386,0.006013,-0.0030665
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2235.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2235.jpg,223.34446,0.0028506,13.2986,0.25034,0.239038,-9.50677,0.0057383,-0.0033033,0.0020489,-292.16866,1368.2913,0.010921,2.1869,0.007635,0.0056826,-0.010183
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2236.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2236.jpg,223.47774,0.0028506,13.2726,0.643,0.291486,-9.78509,0.0050287,-0.014365,-0.0017424,-293.149402,1369.7283,0.00031097,2.1871,0.0085701,0.0052651,-0.010314
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2237.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2237.jpg,223.57776,0.0028506,13.2422,-0.040285,0.382005,-10.263,-0.015442,-0.0037625,0.0035141,-293.884878,1370.8051,0.015522,2.187,0.00080205,0.0051668,-0.0016307
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2238.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2238.jpg,223.66444,0.0028506,13.2248,0.013284,0.760382,-8.98121,0.0032569,-0.0016182,-0.0055882,-294.522018,1371.7353,0.010422,2.1872,0.0055815,0.0047934,-0.0072643
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2239.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2239.jpg,223.7911,0.0028506,13.1944,1.4783,-1.49569,-8.86668,-0.017321,-0.009651,0.0039704,-295.452369,1373.0924,0.015128,2.1872,0.0030171,0.0045967,-0.0055333
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC2240.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC2240.jpg,223.88446,0.0028506,13.1771,0.7623,1.24511,-8.75066,-0.0054993,-0.0092557,0.0022619,-296.137551,1374.0926,0.012114,2.1873,0.0029703,0.0043818,-0.0040698
