SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1445.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1445.jpg,144.50132,0.0044522,29.9913,-0.14245,0.12874,-9.72266,-0.0010039,0.017701,-0.0016634,-3314.9317,-2675.2038,0.037823,3.7857,0.00065901,0.0047097,-0.0058971
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1446.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1446.jpg,144.60123,0.0042569,29.987,-0.21876,0.16024,-9.73596,0.0040576,-0.0052839,0.001447,-3317.353,-2676.9595,0.025501,3.7858,0.0016626,0.0043564,-0.0047054
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1447.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1447.jpg,144.72802,0.0039444,29.9913,-0.55938,0.2749,-9.9244,0.0057401,-0.0050079,0.0018907,-3320.4166,-2679.1829,0.029988,3.7863,0.016006,0.0036411,-0.016398
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1448.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1448.jpg,144.85466,0.0039444,29.987,-0.41346,0.50286,-9.80719,-0.0016138,0.0099267,0.0016514,-3323.4767,-2681.4081,0.024154,3.7867,0.0074866,0.0029715,-0.0083259
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1449.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1449.jpg,144.9478,0.0036709,29.9913,-0.20049,0.37008,-9.59444,-0.011696,0.0068679,0.0022378,-3325.7327,-2683.0499,0.028314,3.7868,0.0049679,0.0028425,-0.0040051
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1450.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1450.jpg,145.04129,0.0029678,29.987,-0.21378,0.29661,-9.42734,-0.013278,-0.0078985,0.001384,-3327.9893,-2684.6914,0.018016,3.7868,0.013051,0.0028752,-0.011199
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1451.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1451.jpg,145.10127,0.0024991,29.9913,-0.40446,0.18398,-9.59327,-0.0064435,-0.01141,0.00094578,-3329.4399,-2685.7457,0.028397,3.7868,-0.0081048,0.0028584,0.0090819
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1452.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1452.jpg,145.19463,0.0024991,29.987,-0.4786,0.094962,-9.62821,0.0014558,-0.0043385,0.00017301,-3331.7136,-2687.3083,0.023457,3.7869,-0.0053915,0.0028541,0.0070138
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1453.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1453.jpg,145.32143,0.0026162,29.9913,-0.46605,0.23151,-9.75528,0.004453,0.0068707,0.0005251,-3334.7725,-2689.5301,0.033714,3.7868,-0.0038737,0.0030739,0.0064243
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1454.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1454.jpg,145.42789,0.0035537,29.987,-0.1487,0.18555,-9.37628,0.0046049,0.0043928,0.0015795,-3337.3523,-2691.4019,0.019015,3.7865,-0.0082492,0.0034384,0.011259
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1455.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1455.jpg,145.55466,0.0035928,29.987,-0.26131,0.10682,-9.26785,0.010049,-0.017138,0.00048918,-3340.4173,-2693.624,0.0077021,3.7863,0.0042317,0.0035936,-0.0058414
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1456.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1456.jpg,145.64796,0.0035928,29.9826,-0.53813,0.065166,-9.55911,0.01512,-0.017073,-0.0021694,-3342.6741,-2695.2598,0.023047,3.7865,0.0079928,0.0032796,-0.0073278
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1457.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1457.jpg,145.73447,0.0035928,29.9783,-0.56241,0.32618,-9.68451,0.0076549,-0.0012487,0.00069486,-3344.7667,-2696.7782,0.02026,3.7863,-0.008328,0.0033472,0.0086387
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1458.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1458.jpg,145.80123,0.0035928,29.9783,-0.47103,0.46092,-9.88819,-0.004874,0.0095724,-0.00085915,-3346.3756,-2697.9481,0.01937,3.7866,0.013273,0.0030252,-0.013247
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1459.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1459.jpg,145.96128,0.0035928,29.9653,-0.39784,0.46704,-9.87322,-0.016802,0.0094239,-0.0021775,-3350.2338,-2700.7557,0.010768,3.7863,0.0010755,0.0032428,0.0011684
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1460.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1460.jpg,146.06117,0.0035928,29.9696,-0.28244,0.26299,-10.1676,-0.016246,0.016335,0.0013446,-3352.6437,-2702.5091,0.059832,3.7864,0.0013918,0.0030608,-0.00021452
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1461.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1461.jpg,146.14788,0.0035928,29.9696,-0.20226,0.44488,-10.0595,-0.010667,0.019487,0.0050037,-3354.717,-2703.9847,0.037721,3.7869,-0.0043252,0.002621,0.0083329
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1462.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1462.jpg,146.24115,0.0035928,29.9653,-0.12025,0.059376,-9.58429,-0.004289,0.0011877,0.0035652,-3356.972,-2705.624,0.047381,3.7871,-0.0047991,0.0025917,0.011517
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1463.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1463.jpg,146.29457,0.0035928,29.9653,-0.39867,0.23447,-9.36608,0.0030769,-0.016722,0.0010838,-3358.2599,-2706.5606,0.00016121,3.787,0.0073276,0.0030959,-0.0011008
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1464.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1464.jpg,146.42785,0.0035928,29.9653,-0.55285,0.29341,-9.48656,0.0078393,-0.0088296,0.00036708,-3361.4769,-2708.9009,0.034148,3.7873,0.0030484,0.0029743,-0.0033027
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1465.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1465.jpg,146.52118,0.0035928,29.9566,-0.42737,0.46862,-9.90484,-0.00012906,0.0051769,0.0013239,-3363.7259,-2710.5401,0.028897,3.7874,0.002981,0.0031142,-0.0021659
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1466.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1466.jpg,146.63454,0.0035537,29.9523,-0.34571,0.29149,-9.6878,-0.0075701,0.0029177,0.0012894,-3366.4565,-2712.5321,0.04059,3.7877,0.0039083,0.0030455,-0.0030217
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1467.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1467.jpg,146.72124,0.0030459,29.9436,-0.37541,0.26806,-9.62223,-0.010604,-0.00076056,0.0023172,-3368.5438,-2714.0559,0.04322,3.7877,0.0088554,0.0031012,-0.0044301
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1468.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1468.jpg,146.84796,0.0019522,29.9436,-0.46446,0.16448,-9.98818,-0.0074708,0.0033389,0.0022506,-3371.5934,-2716.2812,0.04046,3.788,-0.0017006,0.0031894,0.0035926
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1469.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1469.jpg,146.9147,0.0013662,29.9349,-0.36502,0.20686,-9.8501,-0.0022915,0.0079222,0.00036777,-3373.1979,-2717.4519,0.04217,3.7878,0.0042591,0.0034736,-0.0044318
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1470.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1470.jpg,147.03446,0.0014444,29.9349,-0.33426,0.17562,-9.6907,0.00015034,0.0060846,0.00086619,-3376.0871,-2719.5593,0.035806,3.7879,0.0043023,0.0034906,-0.0047866
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1471.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1471.jpg,147.10125,0.0017178,29.9349,-0.40815,0.078921,-9.74589,0.00019305,-5.9844e-05,0.00045681,-3377.6932,-2720.7294,0.041877,3.7877,-0.0094016,0.0037435,0.011639
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1472.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1472.jpg,147.22839,0.0017178,29.9349,-0.45298,0.042364,-9.55786,0.005781,-0.0033264,-0.0022463,-3380.7031,-2722.907,0.032482,3.7876,-0.00010466,0.0038305,0.00039163
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1473.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1473.jpg,147.32793,0.0013662,29.9262,-0.35664,0.17571,-9.78128,0.0081703,-0.0018105,-0.0027422,-3383.1122,-2724.6599,0.044039,3.7873,0.0025298,0.0040215,-0.0027763
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1474.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1474.jpg,147.42118,0.0012491,29.9262,-0.36542,0.29497,-9.98564,0.0010497,0.0024613,-0.003019,-3385.3592,-2726.2966,0.06961,3.7871,-0.00043027,0.0040229,-1.7499e-05
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1475.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1475.jpg,147.50776,0.0012881,29.9132,-0.28529,0.39619,-9.75199,-0.012087,0.0037494,-0.0030769,-3387.4444,-2727.8185,0.055395,3.787,-0.012052,0.0038883,0.010889
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1476.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1476.jpg,147.6011,0.0012491,29.9089,-0.39981,0.094664,-9.82804,-0.021008,0.0011709,-0.0022755,-3389.6894,-2729.4552,0.040016,3.7869,0.0014245,0.0038491,-0.0024584
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1477.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1477.jpg,147.72784,0.0012491,29.9002,-0.25209,-0.1171,-9.45091,-0.012397,0.0013956,-0.0042102,-3392.7402,-2731.6761,0.048361,3.7862,-0.0012502,0.0042753,-0.00051022
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1478.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1478.jpg,147.82119,0.0012881,29.8872,-0.18027,-0.10721,-9.20149,0.0047825,-0.016042,-0.0038062,-3394.9919,-2733.3104,0.026308,3.7862,-0.01297,0.0040392,0.012296
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1479.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1479.jpg,147.94773,0.0012491,29.8828,-0.56224,-0.0027143,-9.61715,0.014775,-0.01756,-0.0018076,-3398.0459,-2735.5225,0.034917,3.7855,-0.016897,0.0044577,0.012578
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1480.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1480.jpg,148.00815,0.0012881,29.8698,-0.66865,0.11034,-9.9554,0.015581,0.0077412,-0.0040234,-3399.4901,-2736.5682,0.032424,3.7856,-0.0077031,0.0042412,0.0020085
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1481.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1481.jpg,148.12786,0.0012491,29.8568,-0.36312,0.24934,-9.95878,0.004301,0.022191,-0.0063298,-3402.3072,-2738.6456,0.044227,3.7847,-0.010065,0.0047826,0.00644
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1482.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1482.jpg,148.22775,0.0012491,29.8655,-0.23699,0.14511,-9.91955,-0.008543,0.013923,-0.0061237,-3404.7157,-2740.3917,0.056877,3.7843,-0.0069563,0.0049912,0.0024115
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1483.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1483.jpg,148.35439,0.0015225,29.8481,0.0078532,0.22841,-9.6132,-0.013865,-0.0058163,-0.003496,-3407.7702,-2742.6053,0.064024,3.7838,-0.017727,0.0046783,0.0099567
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1484.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1484.jpg,148.42109,0.0016397,29.8524,-0.34511,0.049594,-9.39806,-0.0091206,-0.017347,-0.0016796,-3409.3782,-2743.7688,0.032528,3.7839,-0.0039121,0.0040937,-0.0017145
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1485.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1485.jpg,148.50115,0.0016397,29.8438,-0.51762,-0.074177,-9.53948,0.0020707,-0.0091487,-0.0021973,-3411.307,-2745.1628,0.037386,3.7838,0.010484,0.003716,-0.015686
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1486.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1486.jpg,148.60108,0.0019522,29.8394,-0.40047,0.14142,-9.68623,0.0096248,0.007207,-0.0022722,-3413.7178,-2746.9019,0.034366,3.7834,0.0046828,0.0039504,-0.005982
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1487.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1487.jpg,148.72776,0.0022256,29.8264,-0.24166,0.19271,-9.57551,0.010727,0.0056836,-0.0018645,-3416.7723,-2749.1053,0.02427,3.7833,0.0056609,0.0037372,-0.010809
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1488.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1488.jpg,148.82114,0.0023428,29.8307,-0.27011,0.17358,-9.5898,0.0062687,-0.0047257,-0.0025091,-3419.0242,-2750.7294,0.025902,3.7829,0.010219,0.0038543,-0.012439
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1489.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1489.jpg,148.91445,0.0026162,29.8177,-0.39899,0.15082,-9.70333,-0.00059248,-0.0071327,-0.0028046,-3421.275,-2752.3535,0.04871,3.7825,0.0031878,0.0039722,-0.008132
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1490.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1490.jpg,149.00111,0.0033975,29.822,-0.44145,0.15613,-9.65034,-0.0083396,-0.001445,-0.0039485,-3423.3647,-2753.8609,0.051621,3.7822,-0.0013967,0.0040349,-0.0011297
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1491.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1491.jpg,149.09444,0.0041006,29.822,-0.31899,0.099431,-9.37635,-0.0066613,-0.0014774,-0.0028502,-3425.6156,-2755.4837,0.059932,3.782,-0.0076311,0.0040078,0.0042981
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1492.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1492.jpg,149.22772,0.0042569,29.8264,-0.23178,0.12411,-9.44489,0.0022246,-0.0068857,-0.00061976,-3428.7604,-2757.814,0.037408,3.782,0.0040271,0.0036887,-0.0038874
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1493.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1493.jpg,149.35443,0.0042569,29.822,-0.34114,0.22209,-9.63327,0.0078458,-0.0079852,0.0010078,-3431.8166,-2760.0142,0.018921,3.7823,0.010986,0.0031845,-0.011934
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1494.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1494.jpg,149.42108,0.0042569,29.8264,-0.42642,0.27284,-9.57126,0.0071735,-0.0049606,0.0016592,-3433.4244,-2761.1722,0.050549,3.7821,-0.0022469,0.0031781,0.00056521
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1495.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1495.jpg,149.50104,0.0042569,29.822,-0.38178,0.3336,-9.71252,0.002515,0.0014846,0.0016452,-3435.3527,-2762.5626,0.055921,3.7823,-0.0085671,0.0028216,0.009355
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1496.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1496.jpg,149.60095,0.0042569,29.8264,-0.3254,0.18787,-9.67924,-0.0029567,0.0047938,0.0031152,-3437.7617,-2764.3017,0.047303,3.7827,0.00016306,0.0024876,0.0034725
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1497.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1497.jpg,149.74142,0.0042569,29.8351,-0.30113,0.20004,-9.51584,-0.0056308,0.0024078,0.0035052,-3441.135,-2766.7379,0.048505,3.7829,0.002134,0.0023866,-9.2231e-05
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1498.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1498.jpg,149.82104,0.0042569,29.8394,-0.25466,0.19639,-9.55372,-0.002848,-0.00099568,0.0016793,-3443.0639,-2768.13,0.055525,3.7831,-0.0080141,0.0023093,0.010054
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1499.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1499.jpg,149.92099,0.0042569,29.8438,-0.27737,0.14889,-9.65925,0.0051702,-0.0038501,0.0024925,-3445.4756,-2769.8694,0.039686,3.7833,-0.0028757,0.0022161,0.0053138
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1500.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1500.jpg,150.03468,0.0042569,29.8785,-0.43354,0.17729,-9.78256,0.0099648,0.00038794,0.0018522,-3448.2076,-2771.8387,0.0229,3.7834,-0.0050311,0.0024738,0.010956
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1501.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1501.jpg,150.12772,0.0042569,29.8741,-0.34004,0.14838,-9.75181,0.014952,0.011214,0.00085941,-3450.425,-2773.4359,0.028523,3.7838,0.00082115,0.0021791,0.00055515
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1502.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1502.jpg,150.26115,0.0042569,29.8698,-0.042446,0.46159,-9.66646,0.010448,0.0042232,0.0013689,-3453.6433,-2775.7591,0.031481,3.784,0.00087373,0.0019921,-0.0035619
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1503.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1503.jpg,150.32101,0.0041006,29.8828,-0.061284,0.30304,-9.76124,0.0066713,-0.011854,0.0032269,-3455.0923,-2776.805,0.033316,3.7844,0.0017015,0.001783,-0.0013947
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1504.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1504.jpg,150.40791,0.0038272,29.8828,-0.49611,0.45694,-9.87846,0.0023077,-0.0052508,0.0022512,-3457.1812,-2778.3168,0.022529,3.7844,0.0077609,0.0020405,-0.0055611
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1505.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1505.jpg,150.50128,0.0035537,29.8915,-0.32972,0.24789,-9.74777,-0.0024629,0.011268,0.00094744,-3459.431,-2779.9437,0.022056,3.7845,0.0023656,0.0021074,0.0025019
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1506.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1506.jpg,150.62767,0.0034756,29.8958,-0.17319,0.34547,-9.68956,-0.0019074,0.0092042,0.0027298,-3462.4859,-2782.1551,0.029,3.7848,0.0017434,0.002084,-0.002461
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1507.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1507.jpg,150.72092,0.0034756,29.9002,-0.23694,0.20956,-9.75338,-0.0033132,-0.0020845,0.0012691,-3464.7374,-2783.7872,0.030752,3.7851,0.0092786,0.0020962,-0.0065755
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1508.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1508.jpg,150.84787,0.0034756,29.8958,-0.31216,0.35473,-10.0347,-0.0060298,-0.00096382,0.0030131,-3467.7924,-2786.0009,0.024845,3.7854,0.0026521,0.0023937,0.00020907
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1509.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1509.jpg,150.9012,0.0039053,29.9045,-0.31338,0.32431,-9.84449,-0.0016313,0.0079753,0.0015932,-3469.0788,-2786.9329,0.035272,3.7853,-0.0026571,0.0028102,0.0045405
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1510.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1510.jpg,151.02772,0.0039053,29.9132,-0.22872,0.31631,-9.69411,0.002191,0.010181,0.00034354,-3472.1346,-2789.1485,0.023082,3.7854,0.0064725,0.002839,-0.0022975
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1511.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1511.jpg,151.11682,0.0039444,29.9262,-0.2407,0.26715,-9.94884,-0.003933,0.0057314,0.00042702,-3474.225,-2790.666,0.057594,3.7853,0.0082838,0.0032919,-0.0027771
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1512.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1512.jpg,151.26098,0.0029287,29.9392,-0.26459,0.27671,-9.80465,-0.012696,0.004981,0.00083914,-3477.7339,-2793.1939,0.045594,3.7857,0.0027446,0.0031322,0.0011095
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1513.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1513.jpg,151.31438,0.0026162,29.9566,-0.27303,0.23228,-9.82993,-0.012636,0.0089659,0.00083873,-3479.0203,-2794.1288,0.060217,3.7857,0.0034909,0.0033781,-0.0019924
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1514.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1514.jpg,151.44765,0.0024209,29.9696,-0.1055,0.16551,-9.7395,-0.0048109,0.0042922,0.0015678,-3482.24,-2796.4666,0.02753,3.786,0.0063013,0.003286,-0.0043018
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1515.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1515.jpg,151.54758,0.0022647,29.9913,-0.18452,0.082832,-9.51138,0.0040074,-0.0037497,0.0016514,-3484.6572,-2798.218,0.014272,3.7859,0.0088113,0.003484,-0.0063021
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1516.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1516.jpg,151.64099,0.0022647,30.0043,-0.3049,0.019703,-9.78409,0.011713,-0.00052868,0.00039343,-3486.9133,-2799.8516,0.023527,3.7857,-0.0032911,0.0036128,0.0039365
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1517.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1517.jpg,151.74107,0.0022647,30.013,-0.32025,0.25418,-9.9325,0.010668,0.0070916,-0.0014753,-3489.3292,-2801.603,0.036301,3.7857,0.0034227,0.0034614,-0.0070681
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1518.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1518.jpg,151.82774,0.0022647,30.0174,-0.15129,0.29053,-9.94343,-0.0020736,0.011886,-0.0011941,-3491.4234,-2803.123,0.050378,3.7856,-0.00073313,0.0033261,0.00046868
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1519.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1519.jpg,151.92097,0.0022647,30.0391,-0.047874,0.24942,-9.81395,-0.012001,0.0039175,-0.00052216,-3493.6802,-2804.7617,0.045031,3.7856,-0.0080347,0.0033072,0.0094753
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1520.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1520.jpg,152.03442,0.0022647,30.0434,-0.088604,0.20615,-9.73175,-0.0097703,-0.0026978,-0.0012439,-3496.4221,-2806.7519,0.055928,3.7853,-0.0090629,0.0034808,0.0087011
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1521.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1521.jpg,152.12097,0.0022647,30.0564,-0.27926,0.11217,-9.82099,-0.0051465,0.0032784,-0.00024466,-3498.4951,-2808.2222,0.054179,3.7853,-0.0030834,0.0033885,0.0022863
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC1522.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC1522.jpg,152.21427,0.0022647,30.0608,-0.24985,0.075555,-9.72292,-0.0020274,0.0094556,0.00023882,-3500.7538,-2809.8602,0.039166,3.7853,-0.00073513,0.0034019,0.0016743
